PageNumber,PageCount,ResultCount,ResultDateTime
1,1,2939,2019-09-06T14:45:52.6099797-06:00
abbrev,parameter,measDateTime,measValue,measUnit,flagA,flagB,modified
PLAKERCO,DISCHRG,2019-08-16T12:45:00.0000000,301,cfs,O,,2019-08-16T13:40:04.8730000
PLAKERCO,DISCHRG,2019-08-16T13:00:00.0000000,301,cfs,O,,2019-08-16T13:40:04.8730000
PLAKERCO,DISCHRG,2019-08-16T13:15:00.0000000,308,cfs,O,,2019-08-16T13:40:04.8900000
PLAKERCO,DISCHRG,2019-08-16T13:30:00.0000000,304,cfs,O,,2019-08-16T13:40:04.8900000
PLAKERCO,DISCHRG,2019-08-16T13:45:00.0000000,308,cfs,O,,2019-08-16T14:39:46.4670000
PLAKERCO,DISCHRG,2019-08-16T14:00:00.0000000,308,cfs,O,,2019-08-16T14:39:46.4670000
PLAKERCO,DISCHRG,2019-08-16T14:15:00.0000000,312,cfs,O,,2019-08-16T14:39:46.4670000
PLAKERCO,DISCHRG,2019-08-16T14:30:00.0000000,304,cfs,O,,2019-08-16T14:39:46.4670000
PLAKERCO,DISCHRG,2019-08-16T14:45:00.0000000,312,cfs,O,,2019-08-16T15:39:47.6100000
PLAKERCO,DISCHRG,2019-08-16T15:00:00.0000000,304,cfs,O,,2019-08-16T15:39:47.6100000
PLAKERCO,DISCHRG,2019-08-16T15:15:00.0000000,312,cfs,O,,2019-08-16T15:39:47.6100000
PLAKERCO,DISCHRG,2019-08-16T15:30:00.0000000,308,cfs,O,,2019-08-16T15:39:47.6100000
PLAKERCO,DISCHRG,2019-08-16T15:45:00.0000000,304,cfs,O,,2019-08-16T16:39:49.6330000
PLAKERCO,DISCHRG,2019-08-16T16:00:00.0000000,308,cfs,O,,2019-08-16T16:39:49.6330000
PLAKERCO,DISCHRG,2019-08-16T16:15:00.0000000,304,cfs,O,,2019-08-16T16:39:49.6500000
PLAKERCO,DISCHRG,2019-08-16T16:30:00.0000000,304,cfs,O,,2019-08-16T16:39:49.6500000
PLAKERCO,DISCHRG,2019-08-16T16:45:00.0000000,304,cfs,O,,2019-08-16T17:39:52.0870000
PLAKERCO,DISCHRG,2019-08-16T17:00:00.0000000,304,cfs,O,,2019-08-16T17:39:52.0870000
PLAKERCO,DISCHRG,2019-08-16T17:15:00.0000000,308,cfs,O,,2019-08-16T17:39:52.0870000
PLAKERCO,DISCHRG,2019-08-16T17:30:00.0000000,308,cfs,O,,2019-08-16T17:39:52.0870000
PLAKERCO,DISCHRG,2019-08-16T17:45:00.0000000,312,cfs,O,,2019-08-16T18:39:53.4200000
PLAKERCO,DISCHRG,2019-08-16T18:00:00.0000000,315,cfs,O,,2019-08-16T18:39:53.4330000
PLAKERCO,DISCHRG,2019-08-16T18:15:00.0000000,308,cfs,O,,2019-08-16T18:39:53.4330000
PLAKERCO,DISCHRG,2019-08-16T18:30:00.0000000,315,cfs,O,,2019-08-16T18:39:53.4500000
PLAKERCO,DISCHRG,2019-08-16T18:45:00.0000000,315,cfs,O,,2019-08-16T19:39:54.8100000
PLAKERCO,DISCHRG,2019-08-16T19:00:00.0000000,315,cfs,O,,2019-08-16T19:39:54.8270000
PLAKERCO,DISCHRG,2019-08-16T19:15:00.0000000,315,cfs,O,,2019-08-16T19:39:54.8270000
PLAKERCO,DISCHRG,2019-08-16T19:30:00.0000000,315,cfs,O,,2019-08-16T19:39:54.8270000
PLAKERCO,DISCHRG,2019-08-16T19:45:00.0000000,315,cfs,O,,2019-08-16T20:39:56.3700000
PLAKERCO,DISCHRG,2019-08-16T20:00:00.0000000,312,cfs,O,,2019-08-16T20:39:56.3700000
PLAKERCO,DISCHRG,2019-08-16T20:15:00.0000000,308,cfs,O,,2019-08-16T20:39:56.3700000
PLAKERCO,DISCHRG,2019-08-16T20:30:00.0000000,304,cfs,O,,2019-08-16T20:39:56.3700000
PLAKERCO,DISCHRG,2019-08-16T20:45:00.0000000,304,cfs,O,,2019-08-16T21:39:37.9830000
PLAKERCO,DISCHRG,2019-08-16T21:00:00.0000000,304,cfs,O,,2019-08-16T21:39:37.9830000
PLAKERCO,DISCHRG,2019-08-16T21:15:00.0000000,304,cfs,O,,2019-08-16T21:39:37.9830000
PLAKERCO,DISCHRG,2019-08-16T21:30:00.0000000,308,cfs,O,,2019-08-16T21:39:38.0000000
PLAKERCO,DISCHRG,2019-08-16T21:45:00.0000000,308,cfs,O,,2019-08-16T22:39:39.3870000
PLAKERCO,DISCHRG,2019-08-16T22:00:00.0000000,315,cfs,O,,2019-08-16T22:39:39.3870000
PLAKERCO,DISCHRG,2019-08-16T22:15:00.0000000,308,cfs,O,,2019-08-16T22:39:39.3870000
PLAKERCO,DISCHRG,2019-08-16T22:30:00.0000000,315,cfs,O,,2019-08-16T22:39:39.3870000
PLAKERCO,DISCHRG,2019-08-16T22:45:00.0000000,315,cfs,O,,2019-08-16T23:39:40.8200000
PLAKERCO,DISCHRG,2019-08-16T23:00:00.0000000,315,cfs,O,,2019-08-16T23:39:40.8370000
PLAKERCO,DISCHRG,2019-08-16T23:15:00.0000000,315,cfs,O,,2019-08-16T23:39:40.8370000
PLAKERCO,DISCHRG,2019-08-16T23:30:00.0000000,312,cfs,O,,2019-08-16T23:39:40.8370000
PLAKERCO,DISCHRG,2019-08-16T23:45:00.0000000,315,cfs,O,,2019-08-17T00:39:42.2930000
PLAKERCO,DISCHRG,2019-08-17T00:00:00.0000000,312,cfs,O,,2019-08-17T00:39:42.2930000
PLAKERCO,DISCHRG,2019-08-17T00:15:00.0000000,308,cfs,O,,2019-08-17T00:39:42.2930000
PLAKERCO,DISCHRG,2019-08-17T00:30:00.0000000,308,cfs,O,,2019-08-17T00:39:42.2930000
PLAKERCO,DISCHRG,2019-08-17T00:45:00.0000000,304,cfs,O,,2019-08-17T01:40:03.6400000
PLAKERCO,DISCHRG,2019-08-17T01:00:00.0000000,304,cfs,O,,2019-08-17T01:40:03.6530000
PLAKERCO,DISCHRG,2019-08-17T01:15:00.0000000,301,cfs,O,,2019-08-17T01:40:03.6530000
PLAKERCO,DISCHRG,2019-08-17T01:30:00.0000000,304,cfs,O,,2019-08-17T01:40:03.6530000
PLAKERCO,DISCHRG,2019-08-17T01:45:00.0000000,308,cfs,O,,2019-08-17T02:40:05.2130000
PLAKERCO,DISCHRG,2019-08-17T02:00:00.0000000,315,cfs,O,,2019-08-17T02:40:05.2130000
PLAKERCO,DISCHRG,2019-08-17T02:15:00.0000000,315,cfs,O,,2019-08-17T02:40:05.2130000
PLAKERCO,DISCHRG,2019-08-17T02:30:00.0000000,315,cfs,O,,2019-08-17T02:40:05.2300000
PLAKERCO,DISCHRG,2019-08-17T02:45:00.0000000,319,cfs,O,,2019-08-17T03:40:06.6230000
PLAKERCO,DISCHRG,2019-08-17T03:00:00.0000000,319,cfs,O,,2019-08-17T03:40:06.6230000
PLAKERCO,DISCHRG,2019-08-17T03:15:00.0000000,319,cfs,O,,2019-08-17T03:40:06.6230000
PLAKERCO,DISCHRG,2019-08-17T03:30:00.0000000,322,cfs,O,,2019-08-17T03:40:06.6230000
PLAKERCO,DISCHRG,2019-08-17T03:45:00.0000000,319,cfs,O,,2019-08-17T04:39:28.0800000
PLAKERCO,DISCHRG,2019-08-17T04:00:00.0000000,319,cfs,O,,2019-08-17T04:39:28.0800000
PLAKERCO,DISCHRG,2019-08-17T04:15:00.0000000,326,cfs,O,,2019-08-17T04:39:28.0800000
PLAKERCO,DISCHRG,2019-08-17T04:30:00.0000000,322,cfs,O,,2019-08-17T04:39:28.0800000
PLAKERCO,DISCHRG,2019-08-17T04:45:00.0000000,319,cfs,O,,2019-08-17T05:39:49.3470000
PLAKERCO,DISCHRG,2019-08-17T05:00:00.0000000,319,cfs,O,,2019-08-17T05:39:49.3470000
PLAKERCO,DISCHRG,2019-08-17T05:15:00.0000000,319,cfs,O,,2019-08-17T05:39:49.3470000
PLAKERCO,DISCHRG,2019-08-17T05:30:00.0000000,319,cfs,O,,2019-08-17T05:39:49.3470000
PLAKERCO,DISCHRG,2019-08-17T05:45:00.0000000,315,cfs,O,,2019-08-17T06:39:50.5600000
PLAKERCO,DISCHRG,2019-08-17T06:00:00.0000000,319,cfs,O,,2019-08-17T06:39:50.5600000
PLAKERCO,DISCHRG,2019-08-17T06:15:00.0000000,322,cfs,O,,2019-08-17T06:39:50.5600000
PLAKERCO,DISCHRG,2019-08-17T06:30:00.0000000,326,cfs,O,,2019-08-17T06:39:50.5770000
PLAKERCO,DISCHRG,2019-08-17T06:45:00.0000000,326,cfs,O,,2019-08-17T07:39:52.1470000
PLAKERCO,DISCHRG,2019-08-17T07:00:00.0000000,319,cfs,O,,2019-08-17T07:39:52.1470000
PLAKERCO,DISCHRG,2019-08-17T07:15:00.0000000,322,cfs,O,,2019-08-17T07:39:52.1470000
PLAKERCO,DISCHRG,2019-08-17T07:30:00.0000000,330,cfs,O,,2019-08-17T07:39:52.1600000
PLAKERCO,DISCHRG,2019-08-17T07:45:00.0000000,322,cfs,O,,2019-08-17T08:39:53.5170000
PLAKERCO,DISCHRG,2019-08-17T08:00:00.0000000,326,cfs,O,,2019-08-17T08:39:53.5170000
PLAKERCO,DISCHRG,2019-08-17T08:15:00.0000000,330,cfs,O,,2019-08-17T08:39:53.5330000
PLAKERCO,DISCHRG,2019-08-17T08:30:00.0000000,322,cfs,O,,2019-08-17T08:39:53.5330000
PLAKERCO,DISCHRG,2019-08-17T08:45:00.0000000,322,cfs,O,,2019-08-17T09:39:54.9400000
PLAKERCO,DISCHRG,2019-08-17T09:00:00.0000000,319,cfs,O,,2019-08-17T09:39:54.9400000
PLAKERCO,DISCHRG,2019-08-17T09:15:00.0000000,319,cfs,O,,2019-08-17T09:39:54.9570000
PLAKERCO,DISCHRG,2019-08-17T09:30:00.0000000,319,cfs,O,,2019-08-17T09:39:54.9570000
PLAKERCO,DISCHRG,2019-08-17T09:45:00.0000000,319,cfs,O,,2019-08-17T10:39:56.3230000
PLAKERCO,DISCHRG,2019-08-17T10:00:00.0000000,319,cfs,O,,2019-08-17T10:39:56.3230000
PLAKERCO,DISCHRG,2019-08-17T10:15:00.0000000,326,cfs,O,,2019-08-17T10:39:56.3230000
PLAKERCO,DISCHRG,2019-08-17T10:30:00.0000000,319,cfs,O,,2019-08-17T10:39:56.3230000
PLAKERCO,DISCHRG,2019-08-17T10:45:00.0000000,326,cfs,O,,2019-08-17T11:39:57.9100000
PLAKERCO,DISCHRG,2019-08-17T11:00:00.0000000,326,cfs,O,,2019-08-17T11:39:57.9270000
PLAKERCO,DISCHRG,2019-08-17T11:15:00.0000000,319,cfs,O,,2019-08-17T11:39:57.9270000
PLAKERCO,DISCHRG,2019-08-17T11:30:00.0000000,322,cfs,O,,2019-08-17T11:39:57.9270000
PLAKERCO,DISCHRG,2019-08-17T11:45:00.0000000,319,cfs,O,,2019-08-17T12:39:39.3800000
PLAKERCO,DISCHRG,2019-08-17T12:00:00.0000000,319,cfs,O,,2019-08-17T12:39:39.3800000
PLAKERCO,DISCHRG,2019-08-17T12:15:00.0000000,319,cfs,O,,2019-08-17T12:39:39.3970000
PLAKERCO,DISCHRG,2019-08-17T12:30:00.0000000,312,cfs,O,,2019-08-17T12:39:39.3970000
PLAKERCO,DISCHRG,2019-08-17T12:45:00.0000000,312,cfs,O,,2019-08-17T13:39:42.2030000
PLAKERCO,DISCHRG,2019-08-17T13:00:00.0000000,304,cfs,O,,2019-08-17T13:39:42.2030000
PLAKERCO,DISCHRG,2019-08-17T13:15:00.0000000,304,cfs,O,,2019-08-17T13:39:42.2030000
PLAKERCO,DISCHRG,2019-08-17T13:30:00.0000000,301,cfs,O,,2019-08-17T13:39:42.2200000
PLAKERCO,DISCHRG,2019-08-17T13:45:00.0000000,304,cfs,O,,2019-08-17T14:39:43.7170000
PLAKERCO,DISCHRG,2019-08-17T14:00:00.0000000,308,cfs,O,,2019-08-17T14:39:43.7170000
PLAKERCO,DISCHRG,2019-08-17T14:15:00.0000000,304,cfs,O,,2019-08-17T14:39:43.7170000
PLAKERCO,DISCHRG,2019-08-17T14:30:00.0000000,308,cfs,O,,2019-08-17T14:39:43.7170000
PLAKERCO,DISCHRG,2019-08-17T14:45:00.0000000,308,cfs,O,,2019-08-17T15:39:45.1800000
PLAKERCO,DISCHRG,2019-08-17T15:00:00.0000000,304,cfs,O,,2019-08-17T15:39:45.1800000
PLAKERCO,DISCHRG,2019-08-17T15:15:00.0000000,308,cfs,O,,2019-08-17T15:39:45.1970000
PLAKERCO,DISCHRG,2019-08-17T15:30:00.0000000,308,cfs,O,,2019-08-17T15:39:45.1970000
PLAKERCO,DISCHRG,2019-08-17T15:45:00.0000000,308,cfs,O,,2019-08-17T16:39:46.6970000
PLAKERCO,DISCHRG,2019-08-17T16:00:00.0000000,308,cfs,O,,2019-08-17T16:39:46.6970000
PLAKERCO,DISCHRG,2019-08-17T16:15:00.0000000,301,cfs,O,,2019-08-17T16:39:46.6970000
PLAKERCO,DISCHRG,2019-08-17T16:30:00.0000000,304,cfs,O,,2019-08-17T16:39:46.7130000
PLAKERCO,DISCHRG,2019-08-17T16:45:00.0000000,301,cfs,O,,2019-08-17T17:39:48.2630000
PLAKERCO,DISCHRG,2019-08-17T17:00:00.0000000,297,cfs,O,,2019-08-17T17:39:48.2770000
PLAKERCO,DISCHRG,2019-08-17T17:15:00.0000000,297,cfs,O,,2019-08-17T17:39:48.2770000
PLAKERCO,DISCHRG,2019-08-17T17:30:00.0000000,301,cfs,O,,2019-08-17T17:39:48.2770000
PLAKERCO,DISCHRG,2019-08-17T17:45:00.0000000,301,cfs,O,,2019-08-17T18:40:09.7370000
PLAKERCO,DISCHRG,2019-08-17T18:00:00.0000000,304,cfs,O,,2019-08-17T18:40:09.7500000
PLAKERCO,DISCHRG,2019-08-17T18:15:00.0000000,301,cfs,O,,2019-08-17T18:40:09.7500000
PLAKERCO,DISCHRG,2019-08-17T18:30:00.0000000,304,cfs,O,,2019-08-17T18:40:09.7500000
PLAKERCO,DISCHRG,2019-08-17T18:45:00.0000000,304,cfs,O,,2019-08-17T19:39:31.2630000
PLAKERCO,DISCHRG,2019-08-17T19:00:00.0000000,304,cfs,O,,2019-08-17T19:39:31.2800000
PLAKERCO,DISCHRG,2019-08-17T19:15:00.0000000,301,cfs,O,,2019-08-17T19:39:31.2800000
PLAKERCO,DISCHRG,2019-08-17T19:30:00.0000000,297,cfs,O,,2019-08-17T19:39:31.2800000
PLAKERCO,DISCHRG,2019-08-17T19:45:00.0000000,304,cfs,O,,2019-08-17T20:39:31.6630000
PLAKERCO,DISCHRG,2019-08-17T20:00:00.0000000,301,cfs,O,,2019-08-17T20:39:31.6630000
PLAKERCO,DISCHRG,2019-08-17T20:15:00.0000000,297,cfs,O,,2019-08-17T20:39:31.6800000
PLAKERCO,DISCHRG,2019-08-17T20:30:00.0000000,297,cfs,O,,2019-08-17T20:39:31.6800000
PLAKERCO,DISCHRG,2019-08-17T20:45:00.0000000,294,cfs,O,,2019-08-17T21:39:33.0970000
PLAKERCO,DISCHRG,2019-08-17T21:00:00.0000000,297,cfs,O,,2019-08-17T21:39:33.1100000
PLAKERCO,DISCHRG,2019-08-17T21:15:00.0000000,297,cfs,O,,2019-08-17T21:39:33.1100000
PLAKERCO,DISCHRG,2019-08-17T21:30:00.0000000,301,cfs,O,,2019-08-17T21:39:33.1100000
PLAKERCO,DISCHRG,2019-08-17T21:45:00.0000000,301,cfs,O,,2019-08-17T22:39:54.5000000
PLAKERCO,DISCHRG,2019-08-17T22:00:00.0000000,304,cfs,O,,2019-08-17T22:39:54.5000000
PLAKERCO,DISCHRG,2019-08-17T22:15:00.0000000,301,cfs,O,,2019-08-17T22:39:54.5130000
PLAKERCO,DISCHRG,2019-08-17T22:30:00.0000000,304,cfs,O,,2019-08-17T22:39:54.5130000
PLAKERCO,DISCHRG,2019-08-17T22:45:00.0000000,304,cfs,O,,2019-08-17T23:39:55.8700000
PLAKERCO,DISCHRG,2019-08-17T23:00:00.0000000,308,cfs,O,,2019-08-17T23:39:55.8700000
PLAKERCO,DISCHRG,2019-08-17T23:15:00.0000000,308,cfs,O,,2019-08-17T23:39:55.8830000
PLAKERCO,DISCHRG,2019-08-17T23:30:00.0000000,304,cfs,O,,2019-08-17T23:39:55.8830000
PLAKERCO,DISCHRG,2019-08-17T23:45:00.0000000,304,cfs,O,,2019-08-18T00:39:57.4300000
PLAKERCO,DISCHRG,2019-08-18T00:00:00.0000000,304,cfs,O,,2019-08-18T00:39:57.4470000
PLAKERCO,DISCHRG,2019-08-18T00:15:00.0000000,304,cfs,O,,2019-08-18T00:39:57.4470000
PLAKERCO,DISCHRG,2019-08-18T00:30:00.0000000,304,cfs,O,,2019-08-18T00:39:57.4470000
PLAKERCO,DISCHRG,2019-08-18T00:45:00.0000000,304,cfs,O,,2019-08-18T01:39:41.6670000
PLAKERCO,DISCHRG,2019-08-18T01:00:00.0000000,308,cfs,O,,2019-08-18T01:39:41.6670000
PLAKERCO,DISCHRG,2019-08-18T01:15:00.0000000,312,cfs,O,,2019-08-18T01:39:41.6670000
PLAKERCO,DISCHRG,2019-08-18T01:30:00.0000000,308,cfs,O,,2019-08-18T01:39:41.6830000
PLAKERCO,DISCHRG,2019-08-18T01:45:00.0000000,312,cfs,O,,2019-08-18T02:39:43.0330000
PLAKERCO,DISCHRG,2019-08-18T02:00:00.0000000,308,cfs,O,,2019-08-18T02:39:43.0330000
PLAKERCO,DISCHRG,2019-08-18T02:15:00.0000000,312,cfs,O,,2019-08-18T02:39:43.0330000
PLAKERCO,DISCHRG,2019-08-18T02:30:00.0000000,308,cfs,O,,2019-08-18T02:39:43.0500000
PLAKERCO,DISCHRG,2019-08-18T02:45:00.0000000,312,cfs,O,,2019-08-18T03:39:44.3570000
PLAKERCO,DISCHRG,2019-08-18T03:00:00.0000000,312,cfs,O,,2019-08-18T03:39:44.3700000
PLAKERCO,DISCHRG,2019-08-18T03:15:00.0000000,308,cfs,O,,2019-08-18T03:39:44.3700000
PLAKERCO,DISCHRG,2019-08-18T03:30:00.0000000,308,cfs,O,,2019-08-18T03:39:44.3700000
PLAKERCO,DISCHRG,2019-08-18T03:45:00.0000000,304,cfs,O,,2019-08-18T04:39:45.8130000
PLAKERCO,DISCHRG,2019-08-18T04:00:00.0000000,312,cfs,O,,2019-08-18T04:39:45.8130000
PLAKERCO,DISCHRG,2019-08-18T04:15:00.0000000,312,cfs,O,,2019-08-18T04:39:45.8300000
PLAKERCO,DISCHRG,2019-08-18T04:30:00.0000000,319,cfs,O,,2019-08-18T04:39:45.8300000
PLAKERCO,DISCHRG,2019-08-18T04:45:00.0000000,315,cfs,O,,2019-08-18T05:39:47.4470000
PLAKERCO,DISCHRG,2019-08-18T05:00:00.0000000,319,cfs,O,,2019-08-18T05:39:47.4470000
PLAKERCO,DISCHRG,2019-08-18T05:15:00.0000000,319,cfs,O,,2019-08-18T05:39:47.4630000
PLAKERCO,DISCHRG,2019-08-18T05:30:00.0000000,319,cfs,O,,2019-08-18T05:39:47.4630000
PLAKERCO,DISCHRG,2019-08-18T05:45:00.0000000,319,cfs,O,,2019-08-18T06:39:48.6600000
PLAKERCO,DISCHRG,2019-08-18T06:00:00.0000000,315,cfs,O,,2019-08-18T06:39:48.6770000
PLAKERCO,DISCHRG,2019-08-18T06:15:00.0000000,315,cfs,O,,2019-08-18T06:39:48.6770000
PLAKERCO,DISCHRG,2019-08-18T06:30:00.0000000,312,cfs,O,,2019-08-18T06:39:48.6770000
PLAKERCO,DISCHRG,2019-08-18T06:45:00.0000000,319,cfs,O,,2019-08-18T07:40:09.9600000
PLAKERCO,DISCHRG,2019-08-18T07:00:00.0000000,308,cfs,O,,2019-08-18T07:40:09.9600000
PLAKERCO,DISCHRG,2019-08-18T07:15:00.0000000,308,cfs,O,,2019-08-18T07:40:09.9770000
PLAKERCO,DISCHRG,2019-08-18T07:30:00.0000000,312,cfs,O,,2019-08-18T07:40:09.9770000
PLAKERCO,DISCHRG,2019-08-18T07:45:00.0000000,315,cfs,O,,2019-08-18T08:39:31.3330000
PLAKERCO,DISCHRG,2019-08-18T08:00:00.0000000,315,cfs,O,,2019-08-18T08:39:31.3330000
PLAKERCO,DISCHRG,2019-08-18T08:15:00.0000000,315,cfs,O,,2019-08-18T08:39:31.3330000
PLAKERCO,DISCHRG,2019-08-18T08:30:00.0000000,319,cfs,O,,2019-08-18T08:39:31.3330000
PLAKERCO,DISCHRG,2019-08-18T08:45:00.0000000,315,cfs,O,,2019-08-18T09:39:32.7670000
PLAKERCO,DISCHRG,2019-08-18T09:00:00.0000000,319,cfs,O,,2019-08-18T09:39:32.7670000
PLAKERCO,DISCHRG,2019-08-18T09:15:00.0000000,315,cfs,O,,2019-08-18T09:39:32.7830000
PLAKERCO,DISCHRG,2019-08-18T09:30:00.0000000,312,cfs,O,,2019-08-18T09:39:32.7830000
PLAKERCO,DISCHRG,2019-08-18T09:45:00.0000000,319,cfs,O,,2019-08-18T10:39:34.3070000
PLAKERCO,DISCHRG,2019-08-18T10:00:00.0000000,304,cfs,O,,2019-08-18T10:39:34.3070000
PLAKERCO,DISCHRG,2019-08-18T10:15:00.0000000,315,cfs,O,,2019-08-18T10:39:34.3070000
PLAKERCO,DISCHRG,2019-08-18T10:30:00.0000000,312,cfs,O,,2019-08-18T10:39:34.3070000
PLAKERCO,DISCHRG,2019-08-18T10:45:00.0000000,312,cfs,O,,2019-08-18T11:39:57.3670000
PLAKERCO,DISCHRG,2019-08-18T11:00:00.0000000,312,cfs,O,,2019-08-18T11:39:57.3800000
PLAKERCO,DISCHRG,2019-08-18T11:15:00.0000000,319,cfs,O,,2019-08-18T11:39:57.3800000
PLAKERCO,DISCHRG,2019-08-18T11:30:00.0000000,315,cfs,O,,2019-08-18T11:39:57.3800000
PLAKERCO,DISCHRG,2019-08-18T11:45:00.0000000,319,cfs,O,,2019-08-18T12:39:58.7070000
PLAKERCO,DISCHRG,2019-08-18T12:00:00.0000000,319,cfs,O,,2019-08-18T12:39:58.7370000
PLAKERCO,DISCHRG,2019-08-18T12:15:00.0000000,315,cfs,O,,2019-08-18T12:39:58.7370000
PLAKERCO,DISCHRG,2019-08-18T12:30:00.0000000,319,cfs,O,,2019-08-18T12:39:58.7370000
PLAKERCO,DISCHRG,2019-08-18T12:45:00.0000000,319,cfs,O,,2019-08-18T13:40:00.2700000
PLAKERCO,DISCHRG,2019-08-18T13:00:00.0000000,319,cfs,O,,2019-08-18T13:40:00.2870000
PLAKERCO,DISCHRG,2019-08-18T13:15:00.0000000,319,cfs,O,,2019-08-18T13:40:00.2870000
PLAKERCO,DISCHRG,2019-08-18T13:30:00.0000000,312,cfs,O,,2019-08-18T13:40:00.2870000
PLAKERCO,DISCHRG,2019-08-18T13:45:00.0000000,315,cfs,O,,2019-08-18T14:39:52.6270000
PLAKERCO,DISCHRG,2019-08-18T14:00:00.0000000,312,cfs,O,,2019-08-18T14:39:52.6270000
PLAKERCO,DISCHRG,2019-08-18T14:15:00.0000000,312,cfs,O,,2019-08-18T14:39:52.6270000
PLAKERCO,DISCHRG,2019-08-18T14:30:00.0000000,312,cfs,O,,2019-08-18T14:39:52.6270000
PLAKERCO,DISCHRG,2019-08-18T14:45:00.0000000,312,cfs,O,,2019-08-18T15:39:54.2500000
PLAKERCO,DISCHRG,2019-08-18T15:00:00.0000000,315,cfs,O,,2019-08-18T15:39:54.2500000
PLAKERCO,DISCHRG,2019-08-18T15:15:00.0000000,319,cfs,O,,2019-08-18T15:39:54.2500000
PLAKERCO,DISCHRG,2019-08-18T15:30:00.0000000,319,cfs,O,,2019-08-18T15:39:54.2670000
PLAKERCO,DISCHRG,2019-08-18T15:45:00.0000000,322,cfs,O,,2019-08-18T16:39:35.5100000
PLAKERCO,DISCHRG,2019-08-18T16:00:00.0000000,319,cfs,O,,2019-08-18T16:39:35.5270000
PLAKERCO,DISCHRG,2019-08-18T16:15:00.0000000,319,cfs,O,,2019-08-18T16:39:35.5270000
PLAKERCO,DISCHRG,2019-08-18T16:30:00.0000000,315,cfs,O,,2019-08-18T16:39:35.5270000
PLAKERCO,DISCHRG,2019-08-18T16:45:00.0000000,319,cfs,O,,2019-08-18T17:39:36.9870000
PLAKERCO,DISCHRG,2019-08-18T17:00:00.0000000,312,cfs,O,,2019-08-18T17:39:36.9870000
PLAKERCO,DISCHRG,2019-08-18T17:15:00.0000000,312,cfs,O,,2019-08-18T17:39:36.9870000
PLAKERCO,DISCHRG,2019-08-18T17:30:00.0000000,308,cfs,O,,2019-08-18T17:39:36.9870000
PLAKERCO,DISCHRG,2019-08-18T17:45:00.0000000,308,cfs,O,,2019-08-18T18:39:38.4330000
PLAKERCO,DISCHRG,2019-08-18T18:00:00.0000000,308,cfs,O,,2019-08-18T18:39:38.4330000
PLAKERCO,DISCHRG,2019-08-18T18:15:00.0000000,312,cfs,O,,2019-08-18T18:39:38.4470000
PLAKERCO,DISCHRG,2019-08-18T18:30:00.0000000,312,cfs,O,,2019-08-18T18:39:38.4470000
PLAKERCO,DISCHRG,2019-08-18T18:45:00.0000000,308,cfs,O,,2019-08-18T19:39:39.7200000
PLAKERCO,DISCHRG,2019-08-18T19:00:00.0000000,312,cfs,O,,2019-08-18T19:39:39.7200000
PLAKERCO,DISCHRG,2019-08-18T19:15:00.0000000,315,cfs,O,,2019-08-18T19:39:39.7200000
PLAKERCO,DISCHRG,2019-08-18T19:30:00.0000000,315,cfs,O,,2019-08-18T19:39:39.7370000
PLAKERCO,DISCHRG,2019-08-18T19:45:00.0000000,312,cfs,O,,2019-08-18T20:40:01.0430000
PLAKERCO,DISCHRG,2019-08-18T20:00:00.0000000,312,cfs,O,,2019-08-18T20:40:01.0430000
PLAKERCO,DISCHRG,2019-08-18T20:15:00.0000000,312,cfs,O,,2019-08-18T20:40:01.0430000
PLAKERCO,DISCHRG,2019-08-18T20:30:00.0000000,308,cfs,O,,2019-08-18T20:40:01.0430000
PLAKERCO,DISCHRG,2019-08-18T20:45:00.0000000,304,cfs,O,,2019-08-18T21:40:02.5830000
PLAKERCO,DISCHRG,2019-08-18T21:00:00.0000000,308,cfs,O,,2019-08-18T21:40:02.5830000
PLAKERCO,DISCHRG,2019-08-18T21:15:00.0000000,304,cfs,O,,2019-08-18T21:40:02.6000000
PLAKERCO,DISCHRG,2019-08-18T21:30:00.0000000,308,cfs,O,,2019-08-18T21:40:02.6000000
PLAKERCO,DISCHRG,2019-08-18T21:45:00.0000000,304,cfs,O,,2019-08-18T22:40:03.9530000
PLAKERCO,DISCHRG,2019-08-18T22:00:00.0000000,312,cfs,O,,2019-08-18T22:40:03.9530000
PLAKERCO,DISCHRG,2019-08-18T22:15:00.0000000,312,cfs,O,,2019-08-18T22:40:03.9530000
PLAKERCO,DISCHRG,2019-08-18T22:30:00.0000000,308,cfs,O,,2019-08-18T22:40:03.9530000
PLAKERCO,DISCHRG,2019-08-18T22:45:00.0000000,315,cfs,O,,2019-08-18T23:40:05.7270000
PLAKERCO,DISCHRG,2019-08-18T23:00:00.0000000,312,cfs,O,,2019-08-18T23:40:05.7270000
PLAKERCO,DISCHRG,2019-08-18T23:15:00.0000000,315,cfs,O,,2019-08-18T23:40:05.7270000
PLAKERCO,DISCHRG,2019-08-18T23:30:00.0000000,315,cfs,O,,2019-08-18T23:40:05.7270000
PLAKERCO,DISCHRG,2019-08-18T23:45:00.0000000,315,cfs,O,,2019-08-19T00:39:47.1530000
PLAKERCO,DISCHRG,2019-08-19T00:00:00.0000000,308,cfs,O,,2019-08-19T00:39:47.1530000
PLAKERCO,DISCHRG,2019-08-19T00:15:00.0000000,312,cfs,O,,2019-08-19T00:39:47.1530000
